 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,99726626,7,6,366,11595,342,0,52.28571429,127.7832987,7240,0,1932.5,2848.073577,119.937879,0.13035636,8310552.167,28700000,99600000,1,99600000,16600000,40600000,99600000,1,99700000,19900000,44500000,99600000,63,0,0,0,0,184,200,0.070191886,0.060164474,0,7240,854.7857143,2016.334762,4065605.874,1,0,0,0,0,0,0,0,0,920.5384615,52.28571429,1932.5,184,0,0,0,0,0,0,7,366,6,11595,0,235,4,20,15981,0,15981,15981,99600000,0,99600000,99600000,DoS Hulk
80,99663694,5,7,364,11595,352,0,72.8,156.106374,4344,0,1656.428571,1760.597234,119.9935455,0.120404929,9060335.818,30000000,99500000,32,99500000,24900000,49700000,99500000,1004,99700000,16600000,40600000,99500000,49,0,0,0,0,144,232,0.05016872,0.070236209,0,4344,920.3846154,1497.668051,2243009.59,1,0,0,0,0,0,0,0,1,997.0833333,72.8,1656.428571,144,0,0,0,0,0,0,5,364,7,11595,0,235,2,20,18991,0,18991,18991,99500000,0,99500000,99500000,DoS Hulk
80,100687660,7,7,392,11595,374,0,56,140.2569071,5792,0,1656.428571,2120.732252,119.0513316,0.139043851,7745204.615,27600000,99500000,1,101000000,16800000,40500000,99500000,1,101000000,16800000,41000000,101000000,49,0,0,0,0,204,232,0.069521926,0.069521926,0,5792,799.5333333,1620.020673,2624466.981,1,0,0,0,0,0,0,0,1,856.6428571,56,1656.428571,204,0,0,0,0,0,0,7,392,7,11595,0,235,3,20,18993,0,18993,18993,99500000,0,99500000,99500000,DoS Hulk
80,82073304,9,6,385,11595,373,0,42.77777778,123.8605847,5792,0,1932.5,2179.547086,145.9670735,0.182763448,5862378.857,21900000,81900000,1,81900000,10200000,29000000,81900000,1,148549,29709.8,59697.88927,136105,92,0,0,0,0,272,200,0.109658069,0.073105379,0,5792,748.75,1577.522129,2488576.067,0,0,0,0,1,0,0,0,0,798.6666667,42.77777778,1932.5,272,0,0,0,0,0,0,9,385,6,11595,251,235,3,20,2581,0,2581,2581,81900000,0,81900000,81900000,DoS Hulk
80,99663771,10,6,708,11595,354,0,70.8,149.2595056,5792,0,1932.5,2181.008184,123.4450581,0.160539781,6644251.4,25600000,99300000,1,99500000,11100000,33100000,99300000,1,358517,71703.4,103080.6506,224087,46,0,0,0,0,328,200,0.100337363,0.060202418,0,5792,723.7058824,1531.710635,2346137.471,0,0,0,0,1,0,0,0,0,768.9375,70.8,1932.5,328,0,0,0,0,0,0,10,708,6,11595,251,235,2,32,27169,0,27169,27169,99300000,0,99300000,99300000,DoS Hulk
80,1140,3,7,371,11595,371,0,123.6666667,214.1969499,4344,0,1656.428571,1947.638216,10500000,8771.929825,126.6666667,170.5894194,551,2,619,309.5,412.2432534,601,18,1090,181.6666667,237.9131494,645,2,0,0,0,0,104,232,2631.578947,6140.350877,0,4344,1087.818182,1705.487192,2908686.564,0,0,0,1,0,0,0,0,2,1196.6,123.6666667,1656.428571,104,0,0,0,0,0,0,3,371,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
53,141459,1,1,39,78,39,39,39,0,78,78,78,0,827.0947766,14.13837225,141459,0,141459,141459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.069186125,7.069186125,39,78,52,22.5166605,507,0,0,0,0,0,0,0,0,1,78,39,78,20,0,0,0,0,0,0,1,39,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,85685110,4,6,339,11595,333,0,84.75,165.5241674,5792,0,1932.5,2181.008184,139.2774077,0.116706392,9520567.778,28500000,85500000,45,85600000,28500000,49400000,85500000,1014,149401,29880.2,58619.09841,134103,46,0,0,0,0,124,200,0.046682557,0.070023835,0,5792,1085.454545,1825.97795,3334195.473,1,0,0,0,0,0,0,0,1,1194,84.75,1932.5,124,0,0,0,0,0,0,4,339,6,11595,0,235,1,20,0,0,0,0,85500000,0,85500000,85500000,DoS Hulk
80,85669239,8,6,310,11595,298,0,38.75,104.787881,5792,0,1932.5,2179.547086,138.9646989,0.163419217,6589941.462,23700000,85500000,0,85500000,12200000,32300000,85500000,0,147624,29524.8,58272.9634,133215,89,0,0,0,0,240,200,0.09338241,0.070036807,0,5792,793.6666667,1621.281225,2628552.81,0,0,0,0,1,0,0,0,0,850.3571429,38.75,1932.5,240,0,0,0,0,0,0,8,310,6,11595,274,235,3,20,1977,0,1977,1977,85500000,0,85500000,85500000,DoS Hulk
80,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,84473110,8,6,362,11595,362,0,45.25,127.9863274,4344,0,1932.5,1754.831473,141.5480027,0.165733214,6497931.538,23400000,84300000,1,84300000,12000000,31900000,84300000,1,147443,29488.6,58794.96565,134191,49,0,0,0,0,264,200,0.094704694,0.07102852,0,4344,797.1333333,1424.385224,2028873.267,0,0,0,0,1,0,0,0,0,854.0714286,45.25,1932.5,264,0,0,0,0,0,0,8,362,6,11595,274,235,1,32,960,0,960,960,84300000,0,84300000,84300000,DoS Hulk
80,85522996,5,7,317,11595,305,0,63.4,135.0918206,5792,0,1656.428571,2120.732252,139.2841757,0.140313139,7774817.818,25700000,85400000,4,85400000,21300000,42700000,85400000,4,85500000,14300000,34800000,85400000,46,0,0,0,0,144,232,0.058463808,0.081849331,0,5792,916.7692308,1716.54688,2946533.192,1,0,0,0,0,0,0,0,1,993.1666667,63.4,1656.428571,144,0,0,0,0,0,0,5,317,7,11595,0,235,2,20,9937,0,9937,9937,85400000,0,85400000,85400000,DoS Hulk
80,98714730,5,7,378,11595,366,0,75.6,162.3662527,4344,0,1656.428571,1760.597234,121.2888897,0.121562405,8974066.364,29800000,98700000,3,98700000,24700000,49300000,98700000,985,98700000,16500000,40300000,98700000,47,0,0,0,0,144,232,0.050651002,0.070911403,0,4344,921.4615385,1497.230255,2241698.436,1,0,0,0,0,0,0,0,1,998.25,75.6,1656.428571,144,0,0,0,0,0,0,5,378,7,11595,0,235,2,20,11992,0,11992,11992,98700000,0,98700000,98700000,DoS Hulk
80,100328614,9,6,373,11595,373,0,41.44444444,124.3333333,5792,0,1932.5,2181.008184,119.2880029,0.149508694,7166329.571,26800000,100000000,1,100000000,12500000,35400000,100000000,1,150373,30074.6,60086.05376,137095,47,0,0,0,0,296,200,0.089705216,0.059803477,0,5792,748,1578.5729,2491892.4,0,0,0,0,1,0,0,0,0,797.8666667,41.44444444,1932.5,296,0,0,0,0,0,0,9,373,6,11595,251,235,1,32,1003,0,1003,1003,100000000,0,100000000,100000000,DoS Hulk
80,117697154,8,6,317,11595,317,0,39.625,112.0764248,5792,0,1932.5,2181.008184,101.2089043,0.11894935,9053627.231,32600000,118000000,2,118000000,16800000,44400000,118000000,2,143346,28669.2,58062.72439,132200,45,0,0,0,0,264,200,0.067971057,0.050978293,0,5792,794.1333333,1621.993785,2630863.838,0,0,0,0,1,0,0,0,0,850.8571429,39.625,1932.5,264,0,0,0,0,0,0,8,317,6,11595,274,235,1,32,996,0,996,996,118000000,0,118000000,118000000,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,1022,2,0,0,0,0,0,0,0,0,0,0,0,0,1956.947162,1022,0,1022,1022,1022,1022,0,1022,1022,0,0,0,0,0,0,0,0,0,64,0,1956.947162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,98712859,5,8,381,11595,369,0,76.2,163.7076663,4344,0,1449.375,1547.981999,121.3215798,0.131695102,8226071.583,28500000,98700000,16,98700000,24700000,49300000,98700000,1008,98700000,14100000,37300000,98700000,16,0,0,0,0,144,264,0.050651962,0.081043139,0,4344,855.8571429,1343.377767,1804663.824,1,0,0,0,0,0,0,0,1,921.6923077,76.2,1449.375,144,0,0,0,0,0,0,5,381,8,11595,0,235,2,20,11993,0,11993,11993,98700000,0,98700000,98700000,DoS Hulk
80,98739535,8,5,310,11595,304,0,38.75,107.1977478,7240,0,2319,3331.638186,120.5697394,0.131659522,8228294.583,28500000,98700000,1,98700000,14100000,37300000,98700000,1,45244,11311,14972.82387,31862,190,0,0,0,0,252,168,0.081021244,0.050638278,0,7240,850.3571429,2170.732014,4712077.478,0,0,0,0,1,0,0,0,0,915.7692308,38.75,2319,252,0,0,0,0,0,0,8,310,5,11595,274,235,2,20,2004,0,2004,2004,98700000,0,98700000,98700000,DoS Hulk
80,98737278,5,7,383,11595,371,0,76.6,164.6019441,4344,0,1656.428571,1947.638216,121.3118312,0.121534645,8976116.182,29800000,98700000,5,98700000,24700000,49300000,98700000,990,98700000,16500000,40300000,98700000,54,0,0,0,0,144,232,0.050639435,0.070895209,0,4344,921.8461538,1608.736608,2588033.474,1,0,0,0,0,0,0,0,1,998.6666667,76.6,1656.428571,144,0,0,0,0,0,0,5,383,7,11595,0,235,2,20,10009,0,10009,10009,98700000,0,98700000,98700000,DoS Hulk
80,98739724,9,6,351,11595,351,0,39,117,4344,0,1932.5,1754.831473,120.9847417,0.151914543,7052837.429,26400000,98700000,1,98700000,12300000,34900000,98700000,1,33481,6696.2,9856.685685,22160,47,0,0,0,0,296,200,0.091148726,0.060765817,0,4344,746.625,1390.647901,1933901.583,0,0,0,0,1,0,0,0,0,796.4,39,1932.5,296,0,0,0,0,0,0,9,351,6,11595,251,235,1,32,2004,0,2004,2004,98700000,0,98700000,98700000,DoS Hulk
80,98757761,8,6,308,11595,308,0,38.5,108.8944443,5792,0,1932.5,2179.547086,120.5272363,0.141761011,7596750.846,27400000,98700000,0,98700000,14100000,37300000,98700000,0,64515,12903,19479.27854,44147,59,0,0,0,0,264,200,0.081006292,0.060754719,0,5792,793.5333333,1621.483045,2629207.267,0,0,0,0,1,0,0,0,0,850.2142857,38.5,1932.5,264,0,0,0,0,0,0,8,308,6,11595,274,235,1,32,1006,0,1006,1006,98700000,0,98700000,98700000,DoS Hulk
80,195,2,0,0,0,0,0,0,0,0,0,0,0,0,10256.41026,195,0,195,195,195,195,0,195,195,0,0,0,0,0,0,0,0,0,64,0,10256.41026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
54666,118260645,6,7,11595,370,10136,0,1932.5,4060.245892,352,0,52.85714286,131.9437109,101.1748245,0.109926679,9855053.75,29400000,102000000,3,118000000,23700000,52800000,118000000,81,118000000,19700000,40900000,102000000,3,0,0,0,0,200,204,0.05073539,0.059191289,0,10136,854.6428571,2699.480452,7287194.709,0,0,0,0,1,0,0,0,1,920.3846154,1932.5,52.85714286,200,0,0,0,0,0,0,6,11595,7,370,235,229,3,32,10766,0,10766,10766,59100000,60800000,102000000,16000000,BENIGN
80,97981751,7,5,353,11595,353,0,50.42857143,133.421459,10136,0,2319,4414.366206,121.9410745,0.122471786,8907431.909,29500000,97900000,3,97900000,16300000,40000000,97900000,3,71367,17841.75,21135.67777,42118,81,0,0,0,0,232,168,0.071441875,0.051029911,0,10136,919.0769231,2798.493626,7831566.577,0,0,0,0,1,0,0,0,0,995.6666667,50.42857143,2319,232,0,0,0,0,0,0,7,353,5,11595,251,235,1,32,430,0,430,430,97900000,0,97900000,97900000,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,85213434,9,7,320,11595,308,0,35.55555556,102.1996956,5792,0,1656.428571,2118.227235,139.8253707,0.187763821,5680895.6,22000000,85100000,1,85100000,10600000,30100000,85100000,1,149783,24963.83333,55632.61538,138169,49,0,0,0,0,272,232,0.10561715,0.082146672,0,5792,700.8823529,1538.496258,2366970.735,0,0,0,0,1,0,0,0,0,744.6875,35.55555556,1656.428571,272,0,0,0,0,0,0,9,320,7,11595,274,235,3,20,6013,0,6013,6013,85100000,0,85100000,85100000,DoS Hulk
80,85420044,9,6,662,11595,331,0,73.55555556,145.9572807,5792,0,1932.5,2181.008184,143.4909118,0.175602813,6101431.714,22700000,85100000,1,85300000,10700000,30100000,85100000,1,367333,73466.6,105687.1251,229919,45,0,0,0,0,296,200,0.105361688,0.070241125,0,5792,766.0625,1571.004242,2468054.329,0,0,0,0,1,0,0,0,0,817.1333333,73.55555556,1932.5,296,0,0,0,0,0,0,9,662,6,11595,274,235,2,32,979,0,979,979,85100000,0,85100000,85100000,DoS Hulk
80,85184178,6,6,319,11595,319,0,53.16666667,130.2312047,4344,0,1932.5,1754.831473,139.8616537,0.140871231,7744016.182,25600000,85000000,1,85100000,17000000,38000000,85000000,1,159496,31899.2,56803.29863,131183,48,0,0,0,0,200,200,0.070435615,0.070435615,0,4344,916.4615385,1499.653939,2248961.936,0,0,0,0,1,0,0,0,1,992.8333333,53.16666667,1932.5,200,0,0,0,0,0,0,6,319,6,11595,274,235,1,32,4,0,4,4,85000000,0,85000000,85000000,DoS Hulk
80,85176104,5,7,377,11595,365,0,75.4,161.9191156,4344,0,1656.428571,1760.597234,140.5558536,0.140884584,7743282.182,25600000,85000000,1,85000000,21300000,42500000,85000000,1,85200000,14200000,34700000,85000000,43,0,0,0,0,144,232,0.05870191,0.082182674,0,4344,921.3846154,1497.261196,2241791.09,1,0,0,0,0,0,0,0,1,998.1666667,75.4,1656.428571,144,0,0,0,0,0,0,5,377,7,11595,0,235,2,20,9991,0,9991,9991,85000000,0,85000000,85000000,DoS Hulk
80,100115656,6,6,411,11595,393,0,68.5,158.9990566,5792,0,1932.5,2989.558881,119.9213038,0.119861373,9101423.273,30200000,100000000,70,100000000,20000000,44700000,100000000,1993,100000000,20000000,44700000,100000000,86,0,0,0,0,164,200,0.059930687,0.059930687,0,5792,924,2163.141119,4679179.5,1,0,0,0,0,0,0,0,1,1001,68.5,1932.5,164,0,0,0,0,0,0,6,411,6,11595,0,235,3,20,12012,0,12012,12012,100000000,0,100000000,100000000,DoS Hulk
80,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,989,2,0,0,0,0,0,0,0,0,0,0,0,0,2022.244692,989,0,989,989,989,989,0,989,989,0,0,0,0,0,0,0,0,0,64,0,2022.244692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,83705150,7,5,359,11595,359,0,51.28571429,135.6892458,8688,0,2319,3633.79705,142.8108067,0.143360355,7609559.091,25200000,83600000,3,83600000,13900000,34100000,83600000,3,151370,37842.5,66490.58703,137097,96,0,0,0,0,232,168,0.083626874,0.059733481,0,8688,919.5384615,2395.193924,5736953.936,0,0,0,0,1,0,0,0,0,996.1666667,51.28571429,2319,232,0,0,0,0,0,0,7,359,5,11595,274,235,1,32,987,0,987,987,83600000,0,83600000,83600000,DoS Hulk
80,98406979,6,7,374,11595,356,0,62.33333333,143.8967222,5792,0,1656.428571,2429.118623,121.6275525,0.132104452,8200581.583,28400000,98400000,2,98400000,19700000,44000000,98400000,313,98400000,16400000,40200000,98400000,2,0,0,0,0,164,232,0.060971285,0.071133166,0,5792,855.3571429,1850.030586,3422613.17,1,0,0,0,0,0,0,0,1,921.1538462,62.33333333,1656.428571,164,0,0,0,0,0,0,6,374,7,11595,0,235,3,20,11007,0,11007,11007,98400000,0,98400000,98400000,DoS Hulk
80,98517903,6,7,334,11595,334,0,55.66666667,136.354929,4344,0,1656.428571,1947.638216,121.0845911,0.131955712,8209825.25,28400000,98500000,1,98500000,19700000,44100000,98500000,1,1653,275.5,460.4427217,1204,2,0,0,0,0,200,232,0.060902636,0.071053076,0,4344,852.0714286,1566.801075,2454865.61,0,0,0,0,1,0,0,0,1,917.6153846,55.66666667,1656.428571,200,0,0,0,0,0,0,6,334,7,11595,251,235,1,32,2,0,2,2,98500000,0,98500000,98500000,DoS Hulk
80,98637201,6,6,387,11595,369,0,64.5,149.202882,10147,0,1932.5,4065.734263,121.4754664,0.121657953,8967018.273,29700000,98600000,1,98600000,19700000,44100000,98600000,1,98600000,19700000,44100000,98600000,5,0,0,0,0,164,200,0.060828977,0.060828977,0,10147,922.1538462,2800.8903,7844986.474,1,0,0,0,0,0,0,0,1,999,64.5,1932.5,164,0,0,0,0,0,0,6,387,6,11595,0,235,3,20,13000,0,13000,13000,98600000,0,98600000,98600000,DoS Hulk
80,100220666,7,6,394,11595,394,0,56.28571429,148.9180024,5792,0,1932.5,2181.008184,119.626026,0.129713766,8351722.167,28900000,100000000,1,100000000,16700000,40900000,100000000,1,149443,29888.6,60187.93048,137161,46,0,0,0,0,232,200,0.069845874,0.059867892,0,5792,856.3571429,1665.941434,2775360.863,0,0,0,0,1,0,0,0,0,922.2307692,56.28571429,1932.5,232,0,0,0,0,0,0,7,394,6,11595,251,235,1,32,1009,0,1009,1009,100000000,0,100000000,100000000,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
39370,68592527,7,7,11595,394,4344,0,1656.428571,1947.638216,370,0,56.28571429,138.3639094,174.7858043,0.204103867,5276348.231,19000000,68400000,1,68600000,11400000,27900000,68400000,55,68500000,11400000,27900000,68400000,1,0,0,0,0,232,184,0.102051933,0.102051933,0,4344,799.2666667,1524.108473,2322906.638,0,0,0,0,1,0,0,0,1,856.3571429,1656.428571,56.28571429,232,0,0,0,0,0,0,7,11595,7,394,235,229,4,32,10934,0,10934,10934,68400000,0,68400000,68400000,BENIGN
80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,97533618,6,6,390,11595,372,0,65,150.4273911,8688,0,1932.5,3506.021777,122.8807077,0.123034501,8866692.545,29400000,97500000,0,97500000,19500000,43600000,97500000,0,97500000,19500000,43600000,97500000,189,0,0,0,0,164,200,0.06151725,0.06151725,0,8688,922.3846154,2465.537384,6078874.59,1,0,0,0,0,0,0,0,1,999.25,65,1932.5,164,0,0,0,0,0,0,6,390,6,11595,0,235,3,20,16022,0,16022,16022,97500000,0,97500000,97500000,DoS Hulk
80,98823724,8,6,289,11595,289,0,36.125,102.1769299,5792,0,1932.5,2181.008184,120.2545251,0.141666388,7601824.923,27400000,98800000,1,98800000,14100000,37300000,98800000,1,10461,2092.2,4405.560316,9972,46,0,0,0,0,264,200,0.080952222,0.060714166,0,5792,792.2666667,1622.598114,2632824.638,0,0,0,0,1,0,0,0,0,848.8571429,36.125,1932.5,264,0,0,0,0,0,0,8,289,6,11595,251,235,1,32,1995,0,1995,1995,98800000,0,98800000,98800000,DoS Hulk
80,98967621,6,6,405,11595,405,0,67.5,165.3405576,4344,0,1932.5,1754.831473,121.2517779,0.121251778,8997056.455,29800000,98800000,1,98800000,19800000,44200000,98800000,1,146318,29263.6,59374.98834,135145,17,0,0,0,0,200,200,0.060625889,0.060625889,0,4344,923.0769231,1496.986053,2240967.244,0,0,0,0,1,0,0,0,1,1000,67.5,1932.5,200,0,0,0,0,0,0,6,405,6,11595,274,235,1,32,4,0,4,4,98800000,0,98800000,98800000,DoS Hulk
80,98973405,5,6,371,11595,359,0,74.2,159.2363024,7240,0,1932.5,3126.682571,120.9011653,0.111140968,9897340.5,31200000,98800000,43,98800000,24700000,49400000,98800000,993,99000000,19800000,44200000,98800000,160,0,0,0,0,144,200,0.050518622,0.060622346,0,7240,997.6666667,2325.217109,5406634.606,1,0,0,0,0,0,0,0,1,1088.363636,74.2,1932.5,144,0,0,0,0,0,0,5,371,6,11595,0,235,2,20,19982,0,19982,19982,98800000,0,98800000,98800000,DoS Hulk
80,98075150,4,5,402,11595,396,0,100.5,197.0203035,7240,0,2319,3331.638186,122.3245644,0.091766365,12300000,34600000,98000000,48,98000000,32700000,56600000,98000000,49,109462,27365.5,47495.94937,98191,85,0,0,0,0,124,168,0.040785051,0.050981314,0,7240,1200.3,2517.444562,6337527.122,1,0,0,0,0,0,0,0,1,1333.666667,100.5,2319,124,0,0,0,0,0,0,4,402,5,11595,0,235,1,20,0,0,0,0,98000000,0,98000000,98000000,DoS Hulk
80,984,2,0,0,0,0,0,0,0,0,0,0,0,0,2032.520325,984,0,984,984,984,984,0,984,984,0,0,0,0,0,0,0,0,0,64,0,2032.520325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,83988143,8,5,365,11595,365,0,45.625,129.0469876,5792,0,2319,3170.403917,142.401053,0.154783753,6999011.917,24200000,83800000,1,83900000,12000000,31700000,83800000,1,144422,36105.5,64946.0898,133223,85,0,0,0,0,264,168,0.09525154,0.059532213,0,5792,854.2857143,2094.142322,4385432.066,0,0,0,0,1,0,0,0,0,920,45.625,2319,264,0,0,0,0,0,0,8,365,5,11595,274,235,1,32,5,0,5,5,83800000,0,83800000,83800000,DoS Hulk
80,84912237,6,7,347,11595,329,0,57.83333333,132.8765091,5792,0,1656.428571,2119.480114,140.6393286,0.153099252,7076019.75,24500000,84800000,11,84800000,17000000,37900000,84800000,997,84900000,14200000,34600000,84800000,46,0,0,0,0,164,232,0.070661193,0.082438059,0,5792,853.4285714,1665.742741,2774698.879,1,0,0,0,0,0,0,0,1,919.0769231,57.83333333,1656.428571,164,0,0,0,0,0,0,6,347,7,11595,0,235,3,20,8995,0,8995,8995,84800000,0,84800000,84800000,DoS Hulk
80,84923189,7,6,345,11595,339,0,49.28571429,127.7715595,4344,0,1932.5,1977.812908,140.5976405,0.153079508,7076932.417,24500000,84800000,1,84800000,14100000,34600000,84800000,1,157527,31505.4,63235.02366,144181,55,0,0,0,0,220,200,0.082427427,0.070652081,0,4344,852.8571429,1566.424142,2453684.593,0,0,0,0,1,0,0,0,0,918.4615385,49.28571429,1932.5,220,0,0,0,0,0,0,7,345,6,11595,274,235,2,20,2986,0,2986,2986,84800000,0,84800000,84800000,DoS Hulk
80,84745472,6,7,397,11595,379,0,66.16666667,153.2845937,4344,0,1656.428571,1760.597234,141.5060854,0.153400526,7062122.667,24400000,84600000,4,84600000,16900000,37800000,84600000,4,84700000,14100000,34500000,84600000,16,0,0,0,0,164,232,0.070800243,0.082600283,0,4344,857,1458.819438,2128154.154,1,0,0,0,0,0,0,0,1,922.9230769,66.16666667,1656.428571,164,0,0,0,0,0,0,6,397,7,11595,0,235,3,20,12039,0,12039,12039,84600000,0,84600000,84600000,DoS Hulk
80,85764770,8,7,439,11595,415,0,54.875,145.5427649,4355,0,1656.428571,2121.983652,140.314024,0.174896989,6126055,22600000,84800000,3,85800000,12300000,32000000,84800000,3,85800000,14300000,35000000,85800000,18,0,0,0,0,224,232,0.093278394,0.081618595,0,4355,752.5,1577.666674,2489032.133,1,0,0,0,0,0,0,0,0,802.6666667,54.875,1656.428571,224,0,0,0,0,0,0,8,439,7,11595,0,235,4,20,5983,0,5983,5983,84800000,0,84800000,84800000,DoS Hulk
