lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.2519729,-75.3313517,CLEMENS CT & MORGANDALE DR;  TOWAMENCIN; Station 345B; 2017-04-17 @ 19:08:58;,19446,EMS: CARDIAC EMERGENCY,2017-04-17 19:08:58,TOWAMENCIN,CLEMENS CT & MORGANDALE DR,1
40.1337714,-75.2055002,PENNSYLVANIA AVE & INDIANA AVE;  WHITEMARSH; Station 318; 2017-04-17 @ 21:06:49;,19034,EMS: SYNCOPAL EPISODE,2017-04-17 21:06:49,WHITEMARSH,PENNSYLVANIA AVE & INDIANA AVE,1
40.1478060,-75.1432866,BRENTWOOD DR & PATRICIA AVE;  UPPER DUBLIN; Station 381; 2017-04-17 @ 23:23:29;,19090,EMS: SUBJECT IN PAIN,2017-04-17 23:23:29,UPPER DUBLIN,BRENTWOOD DR & PATRICIA AVE,1
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2017-04-18 @ 01:35:07;,19464,EMS: RESPIRATORY EMERGENCY,2017-04-18 01:35:07,POTTSTOWN,HIGH ST & S FRANKLIN ST,1
40.2756112,-75.4167243,HALDEMAN RD & SALFORDVILLE RD; LOWER SALFORD; 2017-04-18 @ 06:26:56;,19438,Traffic: DISABLED VEHICLE -,2017-04-18 06:26:56,LOWER SALFORD,HALDEMAN RD & SALFORDVILLE RD,1
40.1310600,-75.1184268,ROCKWELL RD; ABINGTON; 2017-04-18 @ 08:53:10-Station:STA100;,19001,Fire: VEHICLE LEAKING FUEL,2017-04-18 08:53:10,ABINGTON,ROCKWELL RD,1
40.4128997,-75.5102496,BLOMMER DR;  UPPER HANOVER; Station 369; 2017-04-18 @ 09:31:09;,18041,EMS: VEHICLE ACCIDENT,2017-04-18 09:31:09,UPPER HANOVER,BLOMMER DR,1
40.2959348,-75.4543440,EXTENSION PENNSYLVANIA TPKE & UPPER RIDGE RD OVERPASS;  SALFORD; Station 4A108; 2017-04-18 @ 10:44:51;,19438,EMS: UNCONSCIOUS SUBJECT,2017-04-18 10:44:51,SALFORD,EXTENSION PENNSYLVANIA TPKE & UPPER RIDGE RD OVERPASS,1
40.1389911,-75.2442522,SKIPPACK PIKE & BUTLER PIKE; WHITEMARSH; 2017-04-18 @ 11:41:31;,19002,Traffic: VEHICLE FIRE -,2017-04-18 11:41:31,WHITEMARSH,SKIPPACK PIKE & BUTLER PIKE,1
40.2412063,-75.2810692,CHESTNUT ST & E 2ND ST;  LANSDALE; Station 345; 2017-04-18 @ 12:42:40;,19446,EMS: ABDOMINAL PAINS,2017-04-18 12:42:40,LANSDALE,CHESTNUT ST & E 2ND ST,1
40.3823527,-75.4855407,9TH ST;  RED HILL; Station 369; 2017-04-18 @ 13:41:17;,18076,EMS: VEHICLE ACCIDENT,2017-04-18 13:41:17,RED HILL,9TH ST,1
40.0134468,-75.2361093,E LEVERING MILL RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2017-04-18 @ 15:13:40;,19004,Traffic: VEHICLE ACCIDENT -,2017-04-18 15:13:40,LOWER MERION,E LEVERING MILL RD & CONSHOHOCKEN STATE RD,1
40.1300998,-75.0548315,TOMLINSON RD & ORCHARD LN; BRYN ATHYN; 2017-04-18 @ 16:06:46;,19006,Traffic: VEHICLE ACCIDENT -,2017-04-18 16:06:46,BRYN ATHYN,TOMLINSON RD & ORCHARD LN,1
40.0110155,-75.2972504,W LANCASTER AVE & S WYOMING AVE; LOWER MERION; 2017-04-18 @ 16:51:50;,19003,Traffic: DISABLED VEHICLE -,2017-04-18 16:51:50,LOWER MERION,W LANCASTER AVE & S WYOMING AVE,1
40.1133649,-75.2144931,W VALLEY GREEN RD & BETHLEHEM PIKE; WHITEMARSH; 2017-04-18 @ 17:54:17;,19031,Traffic: DISABLED VEHICLE -,2017-04-18 17:54:17,WHITEMARSH,W VALLEY GREEN RD & BETHLEHEM PIKE,1
40.2694794,-75.3311661,DERSTINE RD & KIMBERLY WAY;  HATFIELD TOWNSHIP; Station 345; 2017-04-18 @ 19:05:15;,19440,EMS: FALL VICTIM,2017-04-18 19:05:15,HATFIELD TOWNSHIP,DERSTINE RD & KIMBERLY WAY,1
40.0401697,-75.2784615,YOUNGS FORD RD & ROSE GLEN RD; LOWER MERION; 2017-04-18 @ 21:15:20;,19035,Traffic: ROAD OBSTRUCTION -,2017-04-18 21:15:20,LOWER MERION,YOUNGS FORD RD & ROSE GLEN RD,1
40.1431830,-75.1191500,PARK AVE & MORELAND RD;  UPPER MORELAND; Station 381; 2017-04-19 @ 00:46:03;,19090,EMS: RESPIRATORY EMERGENCY,2017-04-19 00:46:03,UPPER MORELAND,PARK AVE & MORELAND RD,1
40.2948168,-75.5379720,BIG RD & COLONIAL RD;  UPPER FREDERICK; Station 308C; 2017-04-19 @ 06:20:47;,18074,EMS: CARDIAC EMERGENCY,2017-04-19 06:20:47,UPPER FREDERICK,BIG RD & COLONIAL RD,1
40.0755363,-75.3046354,3RD AVE & FAYETTE ST;  CONSHOHOCKEN; Station 313A; 2017-04-19 @ 08:01:37;,19428,EMS: MEDICAL ALERT ALARM,2017-04-19 08:01:37,CONSHOHOCKEN,3RD AVE & FAYETTE ST,1
40.2711481,-75.3746527,FLORENCE DR & BETH ANN DR;  LOWER SALFORD; Station 344; 2017-04-19 @ 09:31:29;,19438,EMS: FALL VICTIM,2017-04-19 09:31:29,LOWER SALFORD,FLORENCE DR & BETH ANN DR,1
40.2903299,-75.3675755,MAPLEWOOD DR & SCHOOLHOUSE RD;  FRANCONIA; Station 344; 2017-04-19 @ 10:44:45;,19438,EMS: BACK PAINS/INJURY,2017-04-19 10:44:45,FRANCONIA,MAPLEWOOD DR & SCHOOLHOUSE RD,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2017-04-19 @ 12:05:34;,19446,EMS: SEIZURES,2017-04-19 12:05:34,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.2495485,-75.2474281,COWPATH RD & MORGAN ST; MONTGOMERY; 2017-04-19 @ 12:55:13-Station:STA18;,19446,Fire: WOODS/FIELD FIRE,2017-04-19 12:55:13,MONTGOMERY,COWPATH RD & MORGAN ST,1
40.1104150,-75.3333180,MAIN ST & FORD ST; NORRISTOWN; 2017-04-19 @ 14:17:59-Station:STA27;,19401,Fire: ELECTRICAL FIRE OUTSIDE,2017-04-19 14:17:59,NORRISTOWN,MAIN ST & FORD ST,1
40.2020634,-75.5125452,S TOWNSHIP LINE RD & RITTENHOUSE RD; UPPER PROVIDENCE; 2017-04-19 @ 15:21:26;,19468,Traffic: VEHICLE ACCIDENT -,2017-04-19 15:21:26,UPPER PROVIDENCE,S TOWNSHIP LINE RD & RITTENHOUSE RD,1
40.1281987,-75.3173092,HAZLETON ST & RAHWAY AVE;  EAST NORRITON; Station 308; 2017-04-19 @ 17:25:07;,19401,EMS: BUILDING FIRE,2017-04-19 17:25:07,EAST NORRITON,HAZLETON ST & RAHWAY AVE,1
40.2405699,-75.6217577,CHERRY ST & S MT VERNON ST; POTTSTOWN; 2017-04-19 @ 18:23:51-Station:STA69;,19464,Fire: FIRE INVESTIGATION,2017-04-19 18:23:51,POTTSTOWN,CHERRY ST & S MT VERNON ST,1
40.1025014,-75.2913491,CHEMICAL RD & RAMP I476 NB TO CHEMICAL RD; PLYMOUTH; 2017-04-19 @ 19:37:58;,19462,Traffic: ROAD OBSTRUCTION -,2017-04-19 19:37:58,PLYMOUTH,CHEMICAL RD & RAMP I476 NB TO CHEMICAL RD,1
40.1569499,-75.3292974,DEER RUN & STONY WAY;  EAST NORRITON; Station 308B; 2017-04-19 @ 21:53:54;,19403,EMS: UNKNOWN MEDICAL EMERGENCY,2017-04-19 21:53:54,EAST NORRITON,DEER RUN & STONY WAY,1
40.1065836,-75.3710824,CAMBRIDGE RD & DARTMOUTH DR;  UPPER MERION; Station 317; 2017-04-20 @ 00:57:09;,19406,EMS: RESPIRATORY EMERGENCY,2017-04-20 00:57:09,UPPER MERION,CAMBRIDGE RD & DARTMOUTH DR,1
40.0956518,-75.2448770,FOX HOUND DR & MARBLE HL;  WHITEMARSH; Station 318; 2017-04-20 @ 07:19:15;,19444,EMS: FALL VICTIM,2017-04-20 07:19:15,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
40.2642269,-75.6290857,CHARLOTTE ST & MERVINE ST;  LOWER POTTSGROVE; Station 329B; 2017-04-20 @ 08:20:46;,19464,EMS: SYNCOPAL EPISODE,2017-04-20 08:20:46,LOWER POTTSGROVE,CHARLOTTE ST & MERVINE ST,1
40.1188160,-75.1192320,OLD YORK RD & WOODLAND RD; ABINGTON; 2017-04-20 @ 09:50:10;,19001,Traffic: DISABLED VEHICLE -,2017-04-20 09:50:10,ABINGTON,OLD YORK RD & WOODLAND RD,1
40.2774679,-75.2604622,BETHLEHEM PIKE & TREWIGTOWN RD; HATFIELD TOWNSHIP; 2017-04-20 @ 11:29:59;,19440,Traffic: DISABLED VEHICLE -,2017-04-20 11:29:59,HATFIELD TOWNSHIP,BETHLEHEM PIKE & TREWIGTOWN RD,1
40.1322580,-75.3823360,TROOPER RD & EGYPT RD; WEST NORRITON; 2017-04-20 @ 12:56:59;,19403,Traffic: VEHICLE ACCIDENT -,2017-04-20 12:56:59,WEST NORRITON,TROOPER RD & EGYPT RD,1
40.0092090,-75.2839230,MONTGOMERY AVE & LLANFAIR RD; LOWER MERION; 2017-04-20 @ 14:14:21;,19003,Traffic: VEHICLE ACCIDENT -,2017-04-20 14:14:21,LOWER MERION,MONTGOMERY AVE & LLANFAIR RD,1
40.0936150,-75.2837750,RIDGE PIKE & BUTLER PIKE;  WHITEMARSH; Station 318; 2017-04-20 @ 15:23:57;,19428,EMS: CARDIAC EMERGENCY,2017-04-20 15:23:57,WHITEMARSH,RIDGE PIKE & BUTLER PIKE,1
40.1688344,-75.0955200,ROUND MEADOW LN & BETZ RD;  UPPER MORELAND; Station 384; 2017-04-20 @ 16:28:59;,19040,EMS: GENERAL WEAKNESS,2017-04-20 16:28:59,UPPER MORELAND,ROUND MEADOW LN & BETZ RD,1
40.2290075,-75.3878525,RT100 NB & RAMP RT422 WB TO RT100 NB; CHESTER COUNTY; 2017-04-20 @ 17:35:42;,,Traffic: VEHICLE ACCIDENT -,2017-04-20 17:35:42,CHESTER COUNTY,RT100 NB & RAMP RT422 WB TO RT100 NB,1
40.0206364,-75.3165789,ELLIOTT AVE & W LANCASTER AVE; LOWER MERION; 2017-04-20 @ 18:22:42;,19010,Traffic: VEHICLE ACCIDENT -,2017-04-20 18:22:42,LOWER MERION,ELLIOTT AVE & W LANCASTER AVE,1
40.1005692,-75.1535011,EASTON RD & W GLENSIDE AVE;  CHELTENHAM; Station 358A; 2017-04-20 @ 20:01:31;,19038,EMS: GENERAL WEAKNESS,2017-04-20 20:01:31,CHELTENHAM,EASTON RD & W GLENSIDE AVE,1
40.1568468,-75.1019942,PENNSYLVANIA TPKE & RR UNDERPASS;  UPPER MORELAND; Station 384; 2017-04-20 @ 22:16:02;,,EMS: VEHICLE ACCIDENT,2017-04-20 22:16:02,UPPER MORELAND,PENNSYLVANIA TPKE & RR UNDERPASS,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2017-04-21 @ 01:16:16;,19403,EMS: RESPIRATORY EMERGENCY,2017-04-21 01:16:16,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.3764496,-75.4818465,5TH ST & BITTING ALY;  RED HILL; Station 369; 2017-04-21 @ 06:22:12;,18076,EMS: DIZZINESS,2017-04-21 06:22:12,RED HILL,5TH ST & BITTING ALY,1
40.0222096,-75.2768064,MCCLENAGHAN MILL RD & E OLD GULPH RD; LOWER MERION; 2017-04-21 @ 08:07:37;,19096,Traffic: VEHICLE ACCIDENT -,2017-04-21 08:07:37,LOWER MERION,MCCLENAGHAN MILL RD & E OLD GULPH RD,1
40.0780062,-75.3637544,HILLTOP DR & S GULPH RD; UPPER MERION; 2017-04-21 @ 08:47:05;,19406,Traffic: VEHICLE ACCIDENT -,2017-04-21 08:47:05,UPPER MERION,HILLTOP DR & S GULPH RD,1
40.2756328,-75.3921037,OAK DR & MAPLE AVE;  LOWER SALFORD; Station 344; 2017-04-21 @ 09:34:34;,19438,EMS: RESPIRATORY EMERGENCY,2017-04-21 09:34:34,LOWER SALFORD,OAK DR & MAPLE AVE,1
40.2034873,-75.2244399,N BETHLEHEM PIKE & SLOAN WAY; LOWER GWYNEDD; 2017-04-21 @ 11:38:57;,19002,Traffic: VEHICLE ACCIDENT -,2017-04-21 11:38:57,LOWER GWYNEDD,N BETHLEHEM PIKE & SLOAN WAY,1
40.2482328,-75.6389330,WARREN ST & BEECH ST; POTTSTOWN; 2017-04-21 @ 13:06:28-Station:STA69;,19464,Fire: GAS-ODOR/LEAK,2017-04-21 13:06:28,POTTSTOWN,WARREN ST & BEECH ST,1
40.2700149,-75.4896066,GERLOFF RD & YERGER RD; LOWER FREDERICK; 2017-04-21 @ 13:56:16;,19473,Traffic: VEHICLE ACCIDENT -,2017-04-21 13:56:16,LOWER FREDERICK,GERLOFF RD & YERGER RD,1
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2017-04-21 @ 15:12:50;,,Traffic: VEHICLE ACCIDENT -,2017-04-21 15:12:50,UPPER PROVIDENCE,RT422  & TROUTMAN RD UNDERPASS,1
40.0806227,-75.1265450,OLD YORK RD & GREEN BRIAR RD;  CHELTENHAM; Station 358; 2017-04-21 @ 16:35:20;,19027,EMS: EMS SPECIAL SERVICE,2017-04-21 16:35:20,CHELTENHAM,OLD YORK RD & GREEN BRIAR RD,1
40.1302785,-75.4521468,MILL RD & CRESSON BLVD;  UPPER PROVIDENCE; Station 322A; 2017-04-21 @ 17:15:35;,19460,EMS: VEHICLE ACCIDENT,2017-04-21 17:15:35,UPPER PROVIDENCE,MILL RD & CRESSON BLVD,1
40.1913534,-75.4548472,MAIN CAMPUS DR & E 5TH AVE; COLLEGEVILLE; 2017-04-21 @ 17:52:32;,19426,Traffic: VEHICLE ACCIDENT -,2017-04-21 17:52:32,COLLEGEVILLE,MAIN CAMPUS DR & E 5TH AVE,1
40.4040956,-75.5050626,3RD ST & LONG ALY; EAST GREENVILLE; 2017-04-21 @ 19:04:26;,18041,Traffic: DISABLED VEHICLE -,2017-04-21 19:04:26,EAST GREENVILLE,3RD ST & LONG ALY,1
40.2088428,-75.2142054,GENTRY LN & SQUIRE DR;  HORSHAM; Station 352; 2017-04-21 @ 20:27:32;,19002,EMS: HEMORRHAGING,2017-04-21 20:27:32,HORSHAM,GENTRY LN & SQUIRE DR,1
40.2250075,-75.3260225,ANDERS RD & MEADOW GLEN DR; TOWAMENCIN; 2017-04-21 @ 21:39:29;,19446,Traffic: ROAD OBSTRUCTION -,2017-04-21 21:39:29,TOWAMENCIN,ANDERS RD & MEADOW GLEN DR,1
40.0102797,-75.2957869,HOLLAND AVE & W LANCASTER AVE;  LOWER MERION; Station 313; 2017-04-22 @ 00:58:39;,19003,EMS: OVERDOSE,2017-04-22 00:58:39,LOWER MERION,HOLLAND AVE & W LANCASTER AVE,1
40.1868549,-75.2341407,BRIDLE LN & WELLINGTON DR;  LOWER GWYNEDD; Station 351; 2017-04-22 @ 06:37:13;,19477,EMS: MEDICAL ALERT ALARM,2017-04-22 06:37:13,LOWER GWYNEDD,BRIDLE LN & WELLINGTON DR,1
40.1295380,-75.3246363,JOHNSON HWY & DEKALB ST;  EAST NORRITON; Station 308; 2017-04-22 @ 08:36:49;,19401,EMS: HEAD INJURY,2017-04-22 08:36:49,EAST NORRITON,JOHNSON HWY & DEKALB ST,1
40.3496879,-75.3813084,RIDGE RD & S ALLENTOWN RD;  SALFORD; Station 4A151; 2017-04-22 @ 10:29:22;,18969,EMS: UNRESPONSIVE SUBJECT,2017-04-22 10:29:22,SALFORD,RIDGE RD & S ALLENTOWN RD,1
40.2450058,-75.5930476,HIGH ST & BROWN ST;  LOWER POTTSGROVE; Station 329; 2017-04-22 @ 12:09:01;,19464,EMS: RESPIRATORY EMERGENCY,2017-04-22 12:09:01,LOWER POTTSGROVE,HIGH ST & BROWN ST,1
40.1641285,-75.4764840,TOWN CENTER DR & S COLLEGEVILLE RD; UPPER PROVIDENCE; 2017-04-22 @ 13:39:23;,19426,Traffic: VEHICLE ACCIDENT -,2017-04-22 13:39:23,UPPER PROVIDENCE,TOWN CENTER DR & S COLLEGEVILLE RD,1
40.2394356,-75.2362381,BETHLEHEM PIKE & RT202 PKWY OVERPASS; MONTGOMERY; 2017-04-22 @ 14:52:38;,,Traffic: VEHICLE ACCIDENT -,2017-04-22 14:52:38,MONTGOMERY,BETHLEHEM PIKE & RT202 PKWY OVERPASS,1
40.0809133,-75.2026651,STENTON AVE & E EVERGREEN AVE;  SPRINGFIELD; Station 311; 2017-04-22 @ 15:46:54;,19038,EMS: CARDIAC ARREST,2017-04-22 15:46:54,SPRINGFIELD,STENTON AVE & E EVERGREEN AVE,1
40.2315111,-75.6545599,HANOVER ST & E URNER ST;  CHESTER COUNTY; Station 3A84; 2017-04-22 @ 17:36:46;,19465,EMS: CARDIAC ARREST,2017-04-22 17:36:46,CHESTER COUNTY,HANOVER ST & E URNER ST,1
40.1637618,-75.1109767,YORK RD & BONNET LN;  UPPER MORELAND; Station 384; 2017-04-22 @ 18:51:59;,19040,EMS: CARDIAC EMERGENCY,2017-04-22 18:51:59,UPPER MORELAND,YORK RD & BONNET LN,1
40.0972222,-75.3761952,RAMP RT422 EB TO RT202 NB & RT202 NB; UPPER MERION; 2017-04-22 @ 20:20:10;,,Traffic: VEHICLE ACCIDENT -,2017-04-22 20:20:10,UPPER MERION,RAMP RT422 EB TO RT202 NB & RT202 NB,1
40.2105276,-75.5666001,RAILROAD ST & DEPOT ST;  BRIDGEPORT; Station 317; 2017-04-22 @ 22:33:01;,19468,EMS: SUBJECT IN PAIN,2017-04-22 22:33:01,BRIDGEPORT,RAILROAD ST & DEPOT ST,1
40.1190526,-75.1869368,PLYMOUTH AVE & EHRENPFORT AVE;  SPRINGFIELD; Station 311; 2017-04-23 @ 01:59:27;,19075,EMS: LACERATIONS,2017-04-23 01:59:27,SPRINGFIELD,PLYMOUTH AVE & EHRENPFORT AVE,1
40.0832460,-75.1276890,OLD YORK RD & MEETINGHOUSE RD; CHELTENHAM; 2017-04-23 @ 04:51:49-Station:STA5;,19027,Fire: FIRE ALARM,2017-04-23 04:51:49,CHELTENHAM,OLD YORK RD & MEETINGHOUSE RD,1
40.0883898,-75.1172564,JENKINTOWN RD & FISHER RD;  ABINGTON; Station 382; 2017-04-23 @ 07:53:25;,19046,EMS: CVA/STROKE,2017-04-23 07:53:25,ABINGTON,JENKINTOWN RD & FISHER RD,1
40.2290075,-75.3878525,SCHUYLKILL RD & RAMP RT724 TO RT100 SB; CHESTER COUNTY; 2017-04-23 @ 10:06:04;,,Traffic: DISABLED VEHICLE -,2017-04-23 10:06:04,CHESTER COUNTY,SCHUYLKILL RD & RAMP RT724 TO RT100 SB,1
40.1715776,-75.1277691,BLAIR MILL RD & EASTON RD;  UPPER MORELAND; Station 384; 2017-04-23 @ 11:48:01;,19090,EMS: HEAD INJURY,2017-04-23 11:48:01,UPPER MORELAND,BLAIR MILL RD & EASTON RD,1
40.0081299,-75.2888131,COULTER AVE & ST JAMES PL; LOWER MERION; 2017-04-23 @ 12:58:46;,19003,Traffic: VEHICLE ACCIDENT -,2017-04-23 12:58:46,LOWER MERION,COULTER AVE & ST JAMES PL,1
40.1334222,-75.3724980,W MARSHALL ST & N SCHUYLKILL AVE; WEST NORRITON; 2017-04-23 @ 14:39:18;,19403,Traffic: VEHICLE ACCIDENT -,2017-04-23 14:39:18,WEST NORRITON,W MARSHALL ST & N SCHUYLKILL AVE,1
40.2515922,-75.5151487,GAME FARM RD & PHEASANT RD;  LIMERICK; Station 324A; 2017-04-23 @ 15:49:29;,19473,EMS: OVERDOSE,2017-04-23 15:49:29,LIMERICK,GAME FARM RD & PHEASANT RD,1
40.4010578,-75.4841155,BRIDGEPORT AVE & SUNNYVALE DR; UPPER HANOVER; 2017-04-23 @ 17:17:31-Station:STA65;,18073,Fire: CARDIAC ARREST,2017-04-23 17:17:31,UPPER HANOVER,BRIDGEPORT AVE & SUNNYVALE DR,1
40.0017114,-75.2750212,WYNNEWOOD RD & MORRIS RD; LOWER MERION; 2017-04-23 @ 18:39:33-Station:STA25;,19096,Fire: FIRE ALARM,2017-04-23 18:39:33,LOWER MERION,WYNNEWOOD RD & MORRIS RD,1
40.0219134,-75.3126796,MONTGOMERY AVE & RADNOR ST; LOWER MERION; 2017-04-23 @ 20:12:11-Station:STA23;,19010,Fire: FIRE ALARM,2017-04-23 20:12:11,LOWER MERION,MONTGOMERY AVE & RADNOR ST,1
40.1643956,-75.3878560,WHEATSHEAF LN & CHURCH RD;  WORCESTER; Station 322; 2017-04-23 @ 22:40:16;,19403,EMS: RESPIRATORY EMERGENCY,2017-04-23 22:40:16,WORCESTER,WHEATSHEAF LN & CHURCH RD,1
40.1439270,-75.1400212,ALBA RD & NORTH HILLS AVE; UPPER DUBLIN; 2017-04-24 @ 04:16:49-Station:STA88;,19090,Fire: FIRE ALARM,2017-04-24 04:16:49,UPPER DUBLIN,ALBA RD & NORTH HILLS AVE,1
40.1392360,-75.0611871,HUNTINGDON PIKE;  LOWER MORELAND; Station 355; 2017-04-24 @ 06:52:36;,19006,EMS: VEHICLE ACCIDENT,2017-04-24 06:52:36,LOWER MORELAND,HUNTINGDON PIKE,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2017-04-24 @ 08:34:23;,19446,EMS: UNCONSCIOUS SUBJECT,2017-04-24 08:34:23,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.0956518,-75.2448770,FOX HOUND DR & MARBLE HL; WHITEMARSH; 2017-04-24 @ 09:49:42-Station:STA29;,19444,Fire: FIRE ALARM,2017-04-24 09:49:42,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
40.2833146,-75.4597002,B AVE & FULMER RD; LOWER FREDERICK; 2017-04-24 @ 10:45:36-Station:STA52;,19473,Fire: S/B AT HELICOPTER LANDING,2017-04-24 10:45:36,LOWER FREDERICK,B AVE & FULMER RD,1
40.2585050,-75.2652330,BROAD ST & COWPATH RD;  HATFIELD TOWNSHIP; Station 345; 2017-04-24 @ 12:10:47;,19446,EMS: RESPIRATORY EMERGENCY,2017-04-24 12:10:47,HATFIELD TOWNSHIP,BROAD ST & COWPATH RD,1
40.0734605,-75.1040796,TOWNSHIP LINE RD & ROLLING HILL RD; ABINGTON; 2017-04-24 @ 13:27:16-Station:STA200;,19027,Fire: FIRE ALARM,2017-04-24 13:27:16,ABINGTON,TOWNSHIP LINE RD & ROLLING HILL RD,1
40.1291121,-75.3721583,W MAIN ST & N WHITEHALL RD; WEST NORRITON; 2017-04-24 @ 15:19:42;,19403,Traffic: VEHICLE ACCIDENT -,2017-04-24 15:19:42,WEST NORRITON,W MAIN ST & N WHITEHALL RD,1
40.1786998,-75.2051086,NORRISTOWN RD & TENNIS AVE;  LOWER GWYNEDD; Station 351; 2017-04-24 @ 16:31:01;,19002,EMS: FEVER,2017-04-24 16:31:01,LOWER GWYNEDD,NORRISTOWN RD & TENNIS AVE,1
40.2384788,-75.2297196,HORSHAM RD & RT202 PKWY; MONTGOMERY; 2017-04-24 @ 17:43:23;,19454,Traffic: VEHICLE ACCIDENT -,2017-04-24 17:43:23,MONTGOMERY,HORSHAM RD & RT202 PKWY,1
40.1186310,-75.3504408,CHAIN ST & W AIRY ST;  NORRISTOWN; Station 308A; 2017-04-24 @ 19:03:13;,19401,EMS: HEAD INJURY,2017-04-24 19:03:13,NORRISTOWN,CHAIN ST & W AIRY ST,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2017-04-24 @ 20:38:28;,19090,EMS: FALL VICTIM,2017-04-24 20:38:28,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.1160435,-75.1981152,RAMSEY RD & SURREY RD;  SPRINGFIELD; Station 311; 2017-04-24 @ 22:40:29;,19075,EMS: HEAD INJURY,2017-04-24 22:40:29,SPRINGFIELD,RAMSEY RD & SURREY RD,1
40.0889580,-75.4083470,GODDARD BLVD & N GULPH RD; UPPER MERION; 2017-04-25 @ 03:19:47-Station:STA47;,19406,Fire: FIRE INVESTIGATION,2017-04-25 03:19:47,UPPER MERION,GODDARD BLVD & N GULPH RD,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE; EAST NORRITON; 2017-04-25 @ 07:03:40-Station:STA61;,19401,Fire: FIRE ALARM,2017-04-25 07:03:40,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB; UPPER MERION; 2017-04-25 @ 08:18:12;,,Traffic: VEHICLE ACCIDENT -,2017-04-25 08:18:12,UPPER MERION,SCHUYLKILL EXPY & RAMP N GULPH RD TO I76 EB,1
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2017-04-25 @ 10:32:15;,19462,EMS: RESPIRATORY EMERGENCY,2017-04-25 10:32:15,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD,1
40.3136137,-75.3230643,CENTRAL AVE & N 2ND ST;  SOUDERTON; Station 339; 2017-04-25 @ 11:53:26;,18964,EMS: SUBJECT IN PAIN,2017-04-25 11:53:26,SOUDERTON,CENTRAL AVE & N 2ND ST,1
40.0249667,-75.2829046,PRESIDENTIAL BLVD & GLEN RD;  LOWER MERION; Station 313; 2017-04-25 @ 13:08:07;,,EMS: SUBJECT IN PAIN,2017-04-25 13:08:07,LOWER MERION,PRESIDENTIAL BLVD & GLEN RD,1
40.0965171,-75.2014600,PAPER MILL RD & HARSTON LN;  SPRINGFIELD; Station 311; 2017-04-25 @ 13:54:03;,19038,EMS: UNKNOWN MEDICAL EMERGENCY,2017-04-25 13:54:03,SPRINGFIELD,PAPER MILL RD & HARSTON LN,1
40.1375960,-75.3838830,MAIN ST & GALBRAITH AVE; WEST NORRITON; 2017-04-25 @ 15:30:43-Station:STA46;,19403,Fire: VEHICLE FIRE,2017-04-25 15:30:43,WEST NORRITON,MAIN ST & GALBRAITH AVE,1
40.1784422,-75.1285061,DOGWOOD LN & DEAD END;  HORSHAM; Station 352; 2017-04-25 @ 16:28:58;,,EMS: RESPIRATORY EMERGENCY,2017-04-25 16:28:58,HORSHAM,DOGWOOD LN & DEAD END,1
40.1532374,-75.3788234,N TROOPER RD & CLARK HILL DR; LOWER PROVIDENCE; 2017-04-25 @ 17:02:37;,19403,Traffic: VEHICLE ACCIDENT -,2017-04-25 17:02:37,LOWER PROVIDENCE,N TROOPER RD & CLARK HILL DR,1
40.1486520,-75.4349265,ARCOLA RD & REDTAIL RD; LOWER PROVIDENCE; 2017-04-25 @ 18:08:59-Station:STA53;,19403,Fire: VEHICLE ACCIDENT,2017-04-25 18:08:59,LOWER PROVIDENCE,ARCOLA RD & REDTAIL RD,1
40.3978755,-75.5027707,SEMINARY ST & 3RD ST; PENNSBURG; 2017-04-25 @ 19:14:52-Station:STA65;,18073,Fire: FIRE ALARM,2017-04-25 19:14:52,PENNSBURG,SEMINARY ST & 3RD ST,1
